,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4159,41296,3.3958,52,5.163003663003663,1.047945205479452,846,2.682656826568265,38.5,-121.49,1.2859687
4160,41297,2.0294,31,4.478260869565218,1.0569565217391304,1200,3.869565217391304,32.68,-117.09,1.0629612
4161,41298,10.3558,25,7.951841359773371,1.065625,2544,2.784090909090909,33.63,-117.87,5.09916
4162,41299,6.629,25,7.070247933884297,0.9774011299435028,1249,3.469601677148847,34.19,-118.88,3.0449603
4163,41300,3.6607,25,6.242718446601942,1.2055267702936097,1005,2.8491784403669724,38.45,-122.66,2.2244844
4164,41301,3.5179,15,4.9357495881383855,0.981264637002342,3096,2.441747572815534,32.74,-116.98,1.7942466
4165,41302,8.7172,17,4.635245901639344,0.9672131147540984,842,2.4918032786885247,37.85,-122.47,4.4323444
4166,41303,1.7574,52,4.087878787878788,1.1961722488038278,17,2.0666666672667264,37.77,-122.41,2.3158603
4167,41304,4.0444,35,5.92654028436019,1.0119284294234592,652,3.1675977653631286,37.56,-120.88,1.370943
4168,41305,2.85,22,4.193965517241379,1.0772413793103448,2133,2.8081761006289305,38.67,-121.27,1.141811
4169,41306,1.4817,21,3.633015006888483,1.059808612440191,1203,3.9526627218934913,32.67,-115.49,0.570328
4170,41307,3.75,5,3.923404255319149,1.0212765957446808,2904,2.6382978723404253,33.67,-117.99,1.7865304
4171,41308,2.1563,17,5.774336283185841,1.0383141762452108,1633,2.186335403726708,34.13,-117.34,0.7139456
4172,41309,1.1929,52,5.0,1.0,464,2.611111111111111,37.65,-120.02,0.71791065
4173,41310,3.1667,22,3.935849056603773,1.12094395280236,762,1.8867924528301887,34.06,-118.35,3.477174
4174,41311,4.2821,9,5.685220729366603,1.0825515947467168,2324,2.9596928982725528,32.82,-116.91,1.8634249
4175,41312,4.675,52,6.342723004694841,1.0704225352112675,917,2.5492957746478875,33.77,-118.14,2.480913
4176,41313,2.1149,45,4.58745874587459,1.0816944024205748,809,1.8226779252110976,33.77,-118.18,1.3832141
4177,41314,5.5161,45,5.466666666666667,0.9333333333333332,50,2.5,33.87,-118.35,2.5899673
4178,41315,1.9531,27,4.171487603305785,1.1384297520661155,2283,2.108695652173913,37.9,-121.3,0.6767839
4179,41316,2.5267,24,5.986784140969163,1.0985915492957747,975,3.376760563380281,37.66,-120.97,1.0809085
4180,41317,6.1724,11,6.855203619909502,1.0723981900452488,2156,3.359042553191489,38.02,-122.32,3.1682792
4181,41318,4.3651,43,7.047058823529412,1.2329411764705882,700,2.647058823529412,38.02,-122.09,2.6916003
4182,41319,1.9913,52,5.235632183908046,0.993975903614458,728,2.6348837209302327,37.77,-122.19,0.95214266
4183,41320,2.1437,30,3.937153419593345,1.059418457648546,2865,2.4713896457765667,37.32,-122.02,2.146819
4184,41321,2.375,16,4.392905866302865,1.0315457413249212,7096,2.891696750902527,38.36,-121.98,1.519903
4185,41322,2.9583,43,4.2215189873417724,1.020253164556962,1214,2.8172205438066467,37.61,-122.42,2.4972034
4186,41323,2.8371,21,4.307894736842106,1.0964912280701755,2621,3.670846394984326,34.09,-117.97,1.4298065
4187,41324,5.5677,12,4.371287128712871,1.0944254835039815,726,1.6545454545454543,34.16,-118.88,2.7683692
4188,41325,5.3637,18,6.420195439739413,1.093112244897959,1505,2.22672064777328,33.88,-117.84,2.1734548
4189,41326,1.6007,14,3.3792486583184256,1.0694626474442988,1343,2.1716566866267466,37.95,-121.33,0.9614026
4190,41327,3.0,37,4.022935779816514,1.0065359477124185,1137,2.4334975369458127,34.1,-118.14,2.3715706
4191,41328,5.0201,15,6.452830188679245,1.007621230100448,2000,3.190677966101695,33.76,-117.81,2.0810359
4192,41329,3.6346,36,4.347626339969372,0.9966499162479068,1486,2.9653579676674364,33.8,-118.3,2.132679
4193,41330,3.3008,25,4.818181818181818,1.0227272727272727,1876,3.387878787878788,33.87,-117.88,1.7215788
4194,41331,3.6394,52,4.135860979462875,1.1075794621026895,1658,3.0459965928449746,37.77,-122.41,2.2053363
4195,41332,1.8187,36,4.730103806228374,1.0085470085470083,1363,3.0786713286713288,36.21,-119.34,0.56228703
4196,41333,4.7361,35,5.488958990536277,1.064412238325282,943,2.7434679334916865,37.16,-121.78,2.2484326
4197,41334,1.7845,18,4.230769230769231,1.150935550935551,1504,1.912087912087912,37.98,-121.33,0.95398533
4198,41335,3.8796,52,4.443349753694582,1.056201550387597,1005,2.205298013245033,37.88,-122.29,2.5984876
4199,41336,4.9688,52,5.388329979879276,0.966183574879227,1506,2.0028169014084507,37.75,-122.43,3.5757983
4200,41337,2.6531,45,3.823293172690763,1.057934508816121,1006,4.211132437619962,34.07,-118.17,1.5262067
4201,41338,2.8125,35,4.165217391304348,1.063953488372093,611,1.805471124620061,33.9,-118.3,1.5609835
4202,41339,2.6111,21,4.304913294797688,1.0281456953642385,1744,3.1285140562248994,33.21,-117.38,1.2504505
4203,41340,3.6201,23,4.4734411085450345,1.048999158940456,3117,2.7655502392344498,34.25,-118.3,2.0613213
4204,41341,3.4009,22,4.049306625577812,1.078512396694215,1190,2.7266881028938905,34.28,-118.4,2.0729203
4205,41342,2.6148,11,6.385300668151448,1.0869167429094235,8686,3.0822311396449704,39.61,-121.39,0.95625734
4206,41343,3.6445,16,4.011904761904762,0.9714285714285714,2164,2.7261904761904763,37.7,-122.45,2.1952336
4207,41344,2.0331,23,3.3653377563342706,1.0975609756097562,3359,2.595080416272469,33.69,-116.25,0.9792754
4208,41345,5.6758,6,6.967213114754099,1.0819672131147542,2313,3.108527131782946,33.16,-117.08,2.4438581
4209,41346,4.1719,26,4.837719298245614,1.031055900621118,1035,2.1745283018867925,33.76,-117.83,2.3487175
4210,41347,4.2324,20,5.389845094664372,1.0799492385786802,1449,2.637401229148376,33.67,-117.81,2.259498
4211,41348,2.9063,15,6.633187772925765,1.1244925575101488,2739,3.046692607003891,36.31,-119.33,0.8851117
4212,41349,6.8872,23,5.2559241706161135,1.077504725897921,2009,3.860616438356165,34.24,-118.4,2.9293394
4213,41350,4.5694,11,5.740473738414006,1.028423772609819,9716,3.534003091190108,34.1,-117.83,2.0889323
4214,41351,3.0,52,4.926666666666667,1.0,219,2.5,37.74,-122.41,2.524564
4215,41352,2.3281,43,3.52875175315568,1.1436034420939405,851,3.893342877594846,34.03,-118.31,1.5680951
4216,41353,8.4693,34,7.601823708206687,1.0729483282674772,795,2.858156028368794,34.15,-118.46,4.897165
4217,41354,3.6042,32,5.374631268436578,1.099337748344371,213,2.947643979057592,37.98,-122.34,1.1412224
4218,41355,3.125,25,6.058282208588957,1.1503067484662577,2319,3.759776536312849,34.46,-119.26,2.2280211
4219,41356,4.0096,13,5.80243796708407,1.0516431547650684,1534,2.7776162790697674,33.68,-117.91,2.0853455
4220,41357,3.2396,17,3.926091825307951,1.110862262038074,2104,2.356103023516237,37.31,-121.99,2.252239
4221,41358,2.5156,21,3.578343949044586,1.0364025695931478,1355,1.947780678851175,37.95,-121.97,2.2988615
4222,41359,3.7443,16,5.105882352941176,1.0941176470588236,1662,2.7058823529411766,32.92,-117.09,1.5012612
4223,41360,4.3646,23,7.3610648918469215,1.0388349514563109,1030,2.5788423153692617,33.78,-116.51,2.4530332
4224,41361,3.3348,13,5.918681318681319,1.0841584158415842,3565,3.098019801980198,34.65,-117.28,0.91445464
4225,41362,1.6348,17,4.376021798365122,1.0,725,2.42725173210163,39.47,-123.19,0.732961
4226,41363,4.0417,23,4.341584158415841,1.0962264150943395,1275,2.5240963855421685,37.41,-121.88,2.6868818
4227,41364,2.6172,52,3.725888324873096,1.0,1657,2.186544117647059,37.78,-122.43,1.9569373
4228,41365,3.75,26,3.772296015180266,1.0628019323671498,928,1.865384615384616,33.65,-117.93,2.8588698
4229,41366,4.1458,2,5.676737160120846,1.0920863309352518,199,2.7518248175182483,37.98,-121.18,1.8686148
4230,41367,3.8194,43,5.265909090909091,1.0606060606060606,1035,2.590909090909091,38.85,-121.09,1.458359
4231,41368,3.1509,25,3.853053435114504,1.0695770804911324,2258,2.2643524699524336,34.42,-119.67,3.0172405
4232,41369,3.5568,5,6.092057761732852,1.116822429906542,1842,2.426548672566372,34.69,-118.15,1.511703
4233,41370,5.2035,49,5.947019867549669,0.9930795847750864,971,2.441048034934498,37.75,-122.48,3.582237
4234,41371,4.4,52,4.133333333333334,0.8,29,2.4,37.38,-122.08,4.0457997
4235,41372,2.5955,15,5.839869281045751,1.248995983935743,844,2.633986928104575,39.88,-122.66,0.89819103
4236,41373,4.8494,30,6.155778894472362,1.0454029511918277,1392,3.184964200477326,33.94,-117.44,1.746818
4237,41374,4.4875,10,11.651877133106456,2.206106870229008,1441,2.030573248407644,34.18,-116.55,1.4684557
4238,41375,3.0,16,5.030921052631579,1.0,1193,2.4592198581560285,34.18,-117.1,1.3638436
4239,41376,4.058,21,6.316614420062696,1.012594458438287,946,3.307851239669421,32.74,-117.01,1.7636818
4240,41377,2.2532,30,5.130511463722394,1.107883817427386,1349,2.636363636363636,33.68,-116.09,0.6497838
4241,41378,4.1591,16,6.058455114822547,1.0549872122762147,2588,3.183041722745626,38.71,-122.14,1.8693833
4242,41379,3.9118,25,5.617283950617284,1.0723684210526316,724,2.897368421052633,33.68,-117.98,2.1263566
4243,41380,3.6629,29,5.202868852459017,1.053191489361702,1231,2.874233128834356,33.76,-118.01,2.0530403
4244,41381,3.0577,30,5.568548387096774,1.0488372093023255,4614,3.2516666666666665,32.69,-117.08,1.2564415
4245,41382,1.4833,43,4.296833773087027,1.0356200527704484,1394,2.278364116094987,38.63,-121.44,0.75515723
4246,41383,4.1298,19,4.47953216374269,0.9900621118012422,1531,2.4288499025341133,33.71,-118.27,2.3922987
4247,41384,3.15,35,6.072463768115942,1.1594202898550725,622,2.582608695652174,38.45,-122.7,1.7757034
4248,41385,1.5988,37,4.717703349282297,1.053639846743295,856,2.3755274261603376,38.62,-121.49,0.76247805
4249,41386,4.375,35,5.539058171745152,1.059556786703601,1467,2.976086956521739,34.65,-118.19,1.5895082
4250,41387,3.1629,15,3.163568773234201,1.1045871559633027,1467,2.087649402390438,37.77,-122.43,2.6112318
4251,41388,3.5694,27,5.056224899598393,1.0453400503778338,2415,1.7972103004291846,37.76,-122.54,3.5001981
4252,41389,3.058,14,4.699551569506727,1.0,1452,3.2459893048128343,37.35,-120.62,1.087805
4253,41390,2.6875,24,4.461240310077519,1.0743362831858407,1160,2.510532837670854,37.59,-120.89,1.2551346
4254,41391,4.7472,27,5.955523672883787,1.0268456375838926,8274,3.1339491916859123,33.77,-117.95,2.373496
4255,41392,4.7109,52,5.817351598173516,0.9109589041095892,814,2.660753880266076,33.97,-118.39,3.6828463
4256,41393,5.9214,22,6.3992673992674,1.0644490644490645,1272,3.010989010989011,37.36,-121.99,2.87034
4257,41394,7.6832,15,7.448979591836735,0.9727891156462584,555,2.833333333333333,34.04,-118.88,4.026833
4258,41395,1.8388,41,3.933179723502304,1.017094017094017,805,2.646080760095012,33.8,-117.91,1.528138
4259,41396,4.0329,34,5.944,0.9728,1167,3.6056,34.01,-117.49,1.3576778
4260,41397,3.4886,48,5.037878787878788,1.2127659574468086,1449,3.427927927927928,33.99,-118.33,1.8003298
4261,41398,4.7986,37,5.673151750972763,1.1277683134582623,761,2.817658349328215,34.53,-117.01,1.8191653
4262,41399,2.9628,22,5.1807780320366135,1.0045766590389016,1542,2.359267734553776,38.25,-122.05,1.1462055
4263,41400,2.375,35,5.070610687022901,0.95578231292517,1138,3.352112676056338,38.67,-121.3,0.9519754
4264,41401,2.3256,26,5.956958393113343,1.008604206500956,934,2.813694267515067,34.14,-117.33,0.95170635
4265,41402,3.0057,29,4.873663751801042,1.075685903500473,1693,2.6555269922879177,33.11,-117.12,1.835869
4266,41403,3.5461,25,4.823389021479714,1.066997518610422,2111,2.801762114537445,33.75,-117.93,1.7816598
4267,41404,4.1917,16,5.717889908256881,1.079392523364486,1817,2.707006369426752,38.85,-121.14,1.7035744
4268,41405,8.565,40,6.914285714285715,1.02020202020202,1181,2.51980198019802,34.1,-118.37,4.8886657
4269,41406,3.6518,17,5.760820045558087,1.079155672823219,2264,3.163682864450128,37.68,-121.04,1.3131958
4270,41407,2.293,27,5.502183406113537,1.0971731448763251,2092,2.941336971350614,34.15,-117.3,0.945801
4271,41408,2.8043,38,5.271186440677966,1.0610169491525423,1338,2.759322033898305,36.77,-119.73,0.86444557
4272,41409,2.6172,13,4.073717948717949,1.0,1054,2.83974358974359,33.87,-118.3,1.9073882
4273,41410,3.8682,17,5.633136094674557,1.0472813238770686,2365,3.0671441360787823,34.14,-117.99,1.6710812
4274,41411,3.1176,7,4.914330218068536,1.065868263473054,7694,2.6736526946107784,38.13,-121.28,1.3864378
4275,41412,2.75,18,4.751334044823906,1.1274238227146811,1700,3.43127434636871,38.61,-121.39,1.1040089
4276,41413,3.2632,52,4.79093567251462,1.1320754716981132,997,1.915555555555556,37.8,-122.43,4.2627573
4277,41414,3.4912,26,4.180473372781065,0.9605263157894736,1543,2.491228070175439,34.2,-118.36,2.0868924
4278,41415,2.1165,18,4.173277661795408,0.9974293059125964,1223,2.609865470852018,34.15,-117.34,0.85746557
4279,41416,7.0113,16,7.888888888888889,1.13151364764268,1248,3.172064777327935,33.6,-117.69,3.2758873
4280,41417,1.7813,32,4.491428571428571,0.988095238095238,551,2.914285714285714,38.59,-121.55,0.78102547
4281,41418,2.5694,19,5.026951672862453,1.0259319286871962,1396,3.0112570356472794,39.49,-121.54,0.7659676
4282,41419,1.913,27,3.034548929663609,1.0875634517766497,2075,2.941336971350614,33.79,-117.11,0.86789364
4283,41420,4.7068,17,4.496428571428571,1.022857142857143,1734,3.806071428571428,34.25,-118.46,1.7933425
4284,41421,6.5475,21,6.281622911694511,1.0331384015594542,2657,2.6313276026743075,33.81,-118.07,3.5581408
4285,41422,8.7496,35,6.945035460992908,1.050354609929087,1177,3.179824561403509,34.28,-118.51,4.5655923
4286,41423,5.7395,16,5.977667493796526,1.15136476426799,1154,2.935960591133005,37.95,-122.5,3.477757
4287,41424,5.6732,21,5.944162436548224,1.0470383275261324,1700,2.6417233560090705,33.92,-118.37,3.32984
4288,41425,1.7427,44,4.689458689458689,1.1336898395721926,646,2.6108786610878663,34.13,-117.31,0.71296084
4289,41426,2.3947,21,4.81651376146789,1.0412844036697249,2660,2.533724340175953,34.03,-117.06,1.1527971
4290,41427,3.619,19,4.38752052545156,1.1019108280254777,2242,2.2757847533632285,33.7,-118.31,2.716487
4291,41428,2.8357,16,4.805646036916396,1.0612009237875288,2564,3.5346869712351947,33.88,-118.08,1.5088152
4292,41429,2.4833,17,5.951048951048951,1.0932400932400932,2028,2.63986013986014,40.39,-120.56,0.8648557
4293,41430,2.5,19,3.836236933797909,1.1813471502590671,1776,4.112021857923497,34.06,-118.03,1.574308
4294,41431,3.0909,14,3.9354624085163006,1.1224899598393574,1655,3.1885441558639904,33.86,-117.94,1.794137
4295,41432,3.8056,35,5.737341772151899,1.0869565217391304,1432,3.0144927536231885,37.36,-122.02,2.1873093
4296,41433,1.9694,35,4.206738131699847,1.0524017467248907,1112,2.005509641873278,34.04,-118.15,1.7527734
4297,41434,7.3861,36,5.89568345323741,0.9790940766550522,868,2.9442508710801394,33.91,-118.41,4.8464437
4298,41435,3.7051,16,5.840958605664488,1.0352504638218925,1631,2.550935550994083,36.8,-121.66,1.6985728
4299,41436,3.0278,7,5.916817359855335,1.096374501992032,3327,3.509544787077827,34.09,-117.44,1.3644239
4300,41437,1.5,37,3.6,0.9,821,4.409090909090909,33.94,-118.25,0.87499094
4301,41438,2.9817,42,3.242009132420092,0.9797979797979798,794,2.0794739856844293,37.57,-122.34,2.7135425
4302,41439,2.5743,18,4.936542669584245,1.1642969984202212,2227,1.5013850415512464,35.58,-120.67,1.522244
4303,41440,10.1447,16,8.104938271604938,1.0,573,2.5915254237288137,33.56,-117.77,4.9005237
4304,41441,3.3214,21,4.181294964028777,1.0934256055363325,1404,2.48961937716263,37.36,-122.05,3.489029
4305,41442,6.133,32,6.478260869565218,0.9644268774703556,399,2.988142292490118,37.51,-122.5,3.4931915
4306,41443,3.4118,13,5.496835443037974,1.0643564356435644,1433,2.849033428775948,33.7,-117.25,1.3215092
4307,41444,2.7292,35,6.047619047619048,1.094017094017094,561,2.351648351648352,36.85,-119.69,0.7516642
4308,41445,3.0543,10,5.250332889480692,1.0684736091298146,3526,2.835351089588378,34.17,-117.43,1.0767344
4309,41446,1.7411,31,5.1875,1.0,666,2.181640625,39.08,-122.78,1.0176748
4310,41447,3.2396,25,4.539735099337748,1.111617312072893,1694,2.873443983402489,34.04,-118.37,1.8115802
4311,41448,4.8359,43,5.640449438202247,1.012396694214876,949,2.496277915632754,37.99,-122.11,1.8360343
4312,41449,2.2292,19,4.061594202898551,1.0526315789473684,665,1.8336065573770493,38.6,-121.37,1.1139998
4313,41450,2.8994,23,3.642737896494157,1.0658174097664543,1446,2.0800481540931104,33.91,-117.91,1.5651323
4314,41451,4.4539,17,4.44364012409514,1.0707964601769913,1306,3.557742782152231,34.44,-118.53,2.1414802
4315,41452,5.543,52,6.788888888888889,1.1,1122,2.577777777777778,34.16,-118.4,4.4676414
4316,41453,3.0964,17,5.081081081081081,1.062706270627063,3030,3.816602316602317,34.1,-117.67,1.335583
4317,41454,3.8958,9,5.636363636363637,1.0693333333333332,1512,4.242424242424242,37.67,-121.09,1.3005154
4318,41455,6.5469,16,6.83585313174946,1.0526315789473684,1346,2.795073853433837,32.94,-117.25,3.5609667
4319,41456,2.7875,15,2.174934725848564,1.0515625,2284,1.7548304187133756,34.06,-118.26,2.400891
4320,41457,3.8103,11,6.82798459563543,1.0314183123877916,1443,3.224281150159744,38.72,-120.72,1.440831
4321,41458,3.0714,46,4.577319587628866,1.0618556701030928,376,1.8688524590163933,37.76,-122.5,3.3596249
4322,41459,1.7393,43,3.683250414593698,1.0836501901140685,2118,4.285714285714286,34.05,-118.21,1.1740884
4323,41460,3.1875,36,6.385964912280702,1.0676691729323309,749,1.6795918367346938,34.11,-118.33,3.7210312
4324,41461,2.9732,20,4.069948186528498,1.067698259187621,1807,2.544529262086514,37.66,-121.06,1.2314942
4325,41462,1.3654,36,2.0480349344978164,1.029143897996357,894,1.6025345622119815,34.1,-118.33,2.1180727
4326,41463,2.4728,40,3.930337078651685,1.0178243512974052,1596,2.9734513274336285,34.03,-118.29,1.376169
4327,41464,3.0921,13,4.977878787878788,1.018939393939394,2325,2.8375757575757574,32.72,-117.12,1.3571757
4328,41465,5.6797,9,7.248285322359396,1.0129449838187703,1769,2.288939051918736,34.14,-117.27,2.610918
4329,41466,5.5,4,6.639175257731959,1.0873563218390805,977,2.261437908496732,33.01,-117.24,2.7896419
4330,41467,3.4821,11,4.754166666666666,1.102827763496144,1793,2.864650827933765,38.48,-121.35,1.2579637
4331,41468,7.8997,23,7.482439926062846,1.098454636091726,1243,2.5990220048929658,37.77,-122.47,4.398901
4332,41469,2.3952,45,3.831884057971015,1.0115942028985507,1592,4.077519379844961,34.04,-118.17,1.412467
4333,41470,1.939,19,4.735632183908046,0.9444444444444444,437,2.4166666666666665,35.13,-119.45,0.5490813
4334,41471,1.87,37,5.323529411764706,1.03921568627451,1494,3.284313725490196,35.36,-118.93,0.5282186
4335,41472,2.8,39,3.998330550918197,1.0595854922279793,2474,3.622018348623853,34.08,-118.28,1.667193
4336,41473,2.2564,28,5.23221586263287,1.0358890701468189,2647,2.843680709534368,34.54,-117.31,0.8684074
4337,41474,1.8463,14,4.931608133086876,1.1575762273901802,1212,2.669683257918552,33.68,-116.21,0.663363
4338,41475,6.2252,28,7.009174311926605,1.0994152046783623,1255,2.959276018099548,37.31,-121.79,3.0746126
4339,41476,2.5386,27,4.664652567975831,1.0956618464961068,1338,3.5623409669211195,34.04,-118.11,1.9947772
4340,41477,5.2415,15,6.232558139534884,1.0300751879699248,1108,2.9450072358900146,33.86,-118.05,2.7953053
4341,41478,2.8424,21,4.161137440758294,1.0715962441314557,2654,2.680555555555556,33.77,-118.31,2.5735652
4342,41479,3.1591,15,5.221153846153846,1.0064102564102564,999,3.0721153846153846,38.62,-121.33,1.7856474
4343,41480,2.6739,19,4.399759903961584,1.0456273764258557,1512,2.6644951140065145,34.1,-117.66,1.4242386
4344,41481,3.287,47,4.718181818181818,1.039393939393939,503,2.951515151515152,37.72,-122.08,1.8952793
4345,41482,2.6591,52,5.388329979879276,1.0,948,3.0985915492957745,37.79,-122.41,1.7176554
4346,41483,2.7381,19,4.329545454545455,1.138568129330254,1580,2.38302752293578,33.86,-117.93,1.7945073
4347,41484,3.225,17,5.684350132625995,1.013262599469496,1047,3.109289617486339,38.68,-121.34,1.2825056
4348,41485,6.2702,52,7.824561403508772,1.0,715,2.3050314465408803,34.06,-118.34,4.636837
4349,41486,2.0938,37,4.8798076923076925,1.0769230769230769,1000,4.5,36.72,-119.79,0.5775484
4350,41487,2.2544,13,3.9812348668280872,1.087360594795539,1897,1.973568281938326,32.75,-117.1,1.4626964
4351,41488,4.7821,30,5.788888888888889,1.0502283105022832,809,3.1274131274131274,33.83,-118.04,2.2660084
4352,41489,9.8708,21,7.799065420560748,1.0427807486631016,2328,2.4349376114082,37.88,-121.96,4.6097846
4353,41490,5.308,26,6.111965811965812,1.0534979423868314,3062,2.9363636363636365,33.78,-117.88,2.4188318
4354,41491,7.723,25,7.429495472186288,1.035377358490566,667,3.1987860394537475,37.35,-122.35,3.8030126
4355,41492,1.5272,34,4.145833333333333,1.0791666666666666,1885,3.6814814814814816,36.61,-119.55,0.61382073
4356,41493,3.2442,25,5.568548387096774,0.967741935483871,1149,2.404040404040404,38.69,-121.78,1.3235804
4357,41494,2.5469,48,3.961884816753927,1.0537525354969577,1577,2.592476489028213,34.16,-118.13,1.7200583
4358,41495,3.0927,34,5.254475134276195,1.0412213740458016,2816,4.158102766798419,34.27,-118.44,1.1299825
4359,41496,1.7273,30,5.514814814814815,1.0925925925925926,1000,2.451851851851852,39.5,-121.57,0.78196514
4360,41497,1.7813,30,4.287878787878788,1.0643939393939394,763,3.090909090909091,39.51,-121.56,0.6610778
4361,41498,2.2727,24,4.796839729119639,1.072892938496583,1457,3.286729857819905,34.13,-117.88,1.7345213
4362,41499,1.8103,42,3.823235294117647,1.0235294117647058,926,3.632352941176471,34.05,-118.2,1.3532509
4363,41500,3.2292,25,4.356435643564357,1.0687830687830688,2542,2.98974358974359,34.14,-117.97,1.687144
4364,41501,4.538,23,5.665768194070081,0.9649595687331536,1349,2.579514824797844,33.82,-118.09,2.2639647
4365,41502,3.3882,16,4.071216617210682,1.1005847953216374,3242,3.1810699588477367,33.77,-117.91,1.7435722
4366,41503,2.9063,52,4.818518518518518,0.9481481481481482,784,2.555555555555556,36.55,-119.8,0.7145995
4367,41504,2.1062,43,4.490054249547921,1.064516129032258,1007,3.9735449735449735,34.14,-117.29,0.9175286
4368,41505,1.7184,19,5.135021097046414,1.2771084337349397,1131,2.9130434782608696,36.21,-119.36,0.6201909
4369,41506,4.1172,28,5.364518250575468,1.0464646464646463,1797,3.562913907284768,37.7,-122.13,1.9301795
4370,41507,2.3472,44,4.949781659388647,0.9393939393939394,1172,3.575679172056921,34.02,-118.31,1.5017159
4371,41508,3.3553,16,5.444444444444445,1.045925925925926,1464,3.377314814814815,36.79,-120.04,0.8503468
4372,41509,5.1149,22,5.800595238095238,0.9859154929577464,943,2.200466200466201,36.66,-120.18,2.6326275
4373,41510,2.7031,42,4.645320197044335,1.064516129032258,1459,4.10752688172043,33.89,-118.14,1.5718024
4374,41511,4.0298,35,4.9314775160599575,1.0217864923747275,1487,1.8235294117647056,34.11,-118.07,3.7862518
4375,41512,1.6667,50,4.253731343283582,1.0149253731343284,519,2.582089552238806,38.56,-121.48,1.1839386
4376,41513,3.6547,17,5.157622739018088,1.0588235294117647,1243,2.560875512995896,34.27,-118.75,2.957236
4377,41514,5.1461,22,5.431192660550457,1.0982986767485825,2038,2.073345259391771,37.56,-121.97,2.9093947
4378,41515,2.7266,25,4.276849642004773,1.0389221556886228,1784,1.8100719424460432,38.6,-121.49,1.3979101
4379,41516,4.6442,13,7.237741456166419,1.0623229461756374,2912,3.240143369175627,33.9,-117.21,1.5851175
4380,41517,4.5594,24,4.58423493044822,1.13653603034134,1532,2.824281150159744,34.21,-118.59,2.276615
4381,41518,2.3516,23,5.03517587939698,1.3032786885245902,539,2.3440860215053765,40.92,-122.62,0.9533635
4382,41519,2.8833,52,5.318435754189944,1.091588785046729,1162,2.681564245810056,37.8,-122.24,2.1475508
4383,41520,6.4599,25,6.788235294117647,1.035294117647059,254,2.652941176470588,37.3,-121.87,3.2924302
4384,41521,1.4125,37,2.3576642335766422,1.1829573934837092,2194,2.520286103990165,34.06,-118.29,2.106023
4385,41522,2.6263,15,4.187111801242235,1.1040372670807452,2133,3.5014836795252227,33.88,-118.17,1.3780533
4386,41523,3.6875,33,5.646564885496184,1.061433447098976,1782,2.855670103092784,34.7,-118.15,1.5323609
4387,41524,4.9531,42,5.613541666666666,1.0833333333333333,529,2.908333333333333,34.01,-118.1,2.0532854
4388,41525,2.0114,52,4.795081967213114,1.0079681274900398,1007,3.25273631840796,38.01,-121.82,1.0697455
4389,41526,5.8692,22,6.26431718061674,1.024229074889868,2812,2.495912806539509,37.55,-122.33,3.7298827
4390,41527,2.5495,34,4.622331691289721,1.0428769017980637,1069,3.908256880733945,34.17,-118.16,1.2245674
4391,41528,5.8142,4,7.0,1.0,434,2.984126984126984,38.6,-121.22,1.9289051
4392,41529,2.7788,52,2.768041237113402,0.8993527508090614,1645,3.0492957746478875,33.77,-118.19,1.559102
4393,41530,4.1023,14,4.882943143812709,1.051363344051447,1493,2.6777777777777776,34.31,-118.43,1.9773793
4394,41531,2.375,20,3.786697247706422,1.0535117056856187,1228,2.21448087431694,33.74,-117.89,1.4387105
4395,41532,4.5237,32,6.254414125200642,1.0736648250460403,1687,2.817739975698664,37.25,-121.9,2.3682833
4396,41533,4.6,18,6.541353383458647,1.1454918032786885,1442,2.691729323308271,38.75,-121.77,1.9208518
4397,41534,5.0091,5,5.583333333333333,1.0833333333333333,761,3.175925925925926,32.62,-117.08,1.6799717
4398,41535,5.128,35,6.051724137931035,1.0689655172413792,913,2.3709273182957395,34.2,-118.62,2.711064
4399,41536,4.6406,14,4.474036850921273,1.130890052356021,1240,1.673894189071986,36.98,-121.99,3.4239695
4400,41537,3.9025,21,4.176848874598071,1.130057803468208,1460,1.8971291866029107,34.06,-118.4,4.2787066
4401,41538,3.0257,42,5.067796610169491,1.125982142857142,827,2.606779661016949,34.2,-118.15,1.9766902
4402,41539,2.8231,16,5.656790123456791,1.0049019607843137,2156,3.074509803921569,38.7,-121.46,0.8987254
4403,41540,2.6513,23,3.767857142857143,1.0165184243964422,2558,2.334786399302528,34.17,-118.3,2.3013604
4404,41541,6.1551,23,7.90258449304175,1.005893909626719,7249,3.1077844311377247,34.3,-118.57,2.6674662
4405,41542,3.6298,26,5.283636363636363,1.0599520383693046,1829,2.9240506329113924,33.82,-118.0,2.1494465
4406,41543,3.7232,11,5.639508506616252,1.1439509954058191,1043,2.7749445676274944,38.46,-122.75,1.5910288
4407,41544,4.4074,21,4.677839851024209,1.0862533692722371,8551,2.6374133949191685,34.43,-119.71,2.8904011
4408,41545,6.3331,25,6.652173913043478,1.065217391304348,729,2.739130434782609,37.32,-122.07,3.8521898
4409,41546,2.6625,43,4.76948051948052,0.9984126984126984,715,2.507936507936508,37.67,-121.0,1.1736381
4410,41547,2.7262,32,4.410596026490066,1.0198675496688745,1606,3.027568922305764,37.36,-121.85,1.5860997
4411,41548,4.3636,3,6.083333333333333,1.0338709677419355,1524,2.908333333333333,37.98,-121.96,2.167675
